name,name_ESPN,odds,line,home,away,bet_type,id,changed_date
"Morris, Marcus",MarcusMorris,1.89,26.5,bkn,lac,ARP,3040659282,2022-01-01T16:43:13Z
"Jokic, Nikola",NikolaJokic,1.89,30.5,hou,den,PTS,3040676883,2022-01-01T16:52:05Z
"Barton, Will",WillBarton,1.89,18.5,hou,den,PTS,3040676885,2022-01-01T16:52:05Z
"Campazzo, Facundo",FacundoCampazzo,2.0,11.5,hou,den,PTS,3040676887,2022-01-01T16:52:05Z
"Jokic, Nikola",NikolaJokic,1.89,52.5,hou,den,ARP,3040676902,2022-01-01T16:53:37Z
"Barton, Will",WillBarton,2.0,27.5,hou,den,ARP,3040676904,2022-01-01T16:53:37Z
"Campazzo, Facundo",FacundoCampazzo,1.79,19.5,hou,den,ARP,3040676906,2022-01-01T16:53:38Z
"Looney, Kevon",KevonLooney,2.0,6.5,utah,gs,PTS,3040683563,2022-01-01T17:01:06Z
"Curry, Stephen",StephenCurry,1.89,28.5,utah,gs,PTS,3040683565,2022-01-01T17:01:06Z
"Poole, Jordan",JordanPoole,1.89,16.5,utah,gs,PTS,3040683567,2022-01-01T17:01:06Z
"Wiggins, Andrew",AndrewWiggins,2.0,17.5,utah,gs,PTS,3040683569,2022-01-01T17:01:06Z
"Looney, Kevon",KevonLooney,1.89,15.5,utah,gs,ARP,3040683632,2022-01-01T17:03:09Z
"Curry, Stephen",StephenCurry,1.89,40.5,utah,gs,ARP,3040683634,2022-01-01T17:03:09Z
"Poole, Jordan",JordanPoole,1.89,23.5,utah,gs,ARP,3040683636,2022-01-01T17:03:09Z
"Wiggins, Andrew",AndrewWiggins,1.89,24.5,utah,gs,ARP,3040683638,2022-01-01T17:03:09Z
"Gobert, Rudy",RudyGobert,2.0,15.5,utah,gs,PTS,3040683668,2022-01-01T17:10:40Z
"Conley, Mike",MikeConley,1.79,14.5,utah,gs,PTS,3040683670,2022-01-01T17:10:41Z
"O'Neale, Royce",RoyceO'Neale,2.1,6.5,utah,gs,PTS,3040683672,2022-01-01T17:10:41Z
"Bogdanović, Bojan",BojanBogdanović,1.89,17.5,utah,gs,PTS,3040683674,2022-01-01T17:10:41Z
"Mitchell, Donovan",DonovanMitchell,1.89,26.5,utah,gs,PTS,3040683676,2022-01-01T17:10:41Z
"Gobert, Rudy",RudyGobert,2.0,31.5,utah,gs,ARP,3040683692,2022-01-01T17:12:58Z
"Conley, Mike",MikeConley,1.89,23.5,utah,gs,ARP,3040683694,2022-01-01T17:12:58Z
"O'Neale, Royce",RoyceO'Neale,1.89,13.5,utah,gs,ARP,3040683696,2022-01-01T17:12:58Z
"Bogdanović, Bojan",BojanBogdanović,1.89,23.5,utah,gs,ARP,3040683698,2022-01-01T17:12:58Z
"Mitchell, Donovan",DonovanMitchell,1.89,36.5,utah,gs,ARP,3040683700,2022-01-01T17:12:58Z
"Burks, Alec",AlecBurks,1.89,14.5,ny,bos,PTS,3042715512,2022-01-06T16:04:23Z
"Brown, J.",J.Brown,1.89,23.5,ny,bos,PTS,3042715516,2022-01-06T16:04:23Z
"Horford, Al",AlHorford,1.89,9.5,ny,bos,PTS,3042715518,2022-01-06T16:04:23Z
"Randle, Julius",JuliusRandle,1.89,21.5,ny,bos,PTS,3042767155,2022-01-06T17:02:23Z
"Williams, Robert",RobertWilliams,1.89,8.5,ny,bos,PTS,3042767157,2022-01-06T16:04:23Z
"Barrett, RJ",RJBarrett,1.89,18.5,ny,bos,PTS,3042767159,2022-01-06T16:04:23Z
"Tatum, Jayson",JaysonTatum,1.89,23.5,ny,bos,PTS,3042767161,2022-01-06T16:04:23Z
"Fournier, Evan",EvanFournier,1.89,11.5,ny,bos,PTS,3042767163,2022-01-06T16:04:23Z
"Smart, Marcus",MarcusSmart,1.79,10.5,ny,bos,PTS,3042767165,2022-01-06T16:04:23Z
"Burks, Alec",AlecBurks,1.89,22.5,ny,bos,ARP,3042767320,2022-01-06T16:07:47Z
"Brown, J.",J.Brown,1.73,31.5,ny,bos,ARP,3042767322,2022-01-06T16:51:04Z
"Horford, Al",AlHorford,2.0,19.5,ny,bos,ARP,3042767324,2022-01-06T16:07:47Z
"Randle, Julius",JuliusRandle,1.79,35.5,ny,bos,ARP,3042767326,2022-01-06T18:15:25Z
"Williams, Robert",RobertWilliams,1.89,19.5,ny,bos,ARP,3042767328,2022-01-06T16:07:47Z
"Barrett, RJ",RJBarrett,1.89,27.5,ny,bos,ARP,3042767330,2022-01-06T16:07:47Z
"Tatum, Jayson",JaysonTatum,1.89,33.5,ny,bos,ARP,3042767332,2022-01-06T16:07:48Z
"Fournier, Evan",EvanFournier,1.83,15.5,ny,bos,ARP,3042767334,2022-01-06T16:55:56Z
"Smart, Marcus",MarcusSmart,1.89,19.5,ny,bos,ARP,3042767336,2022-01-06T16:07:48Z
"Robinson, Mitchell",MitchellRobinson,1.75,6.5,ny,bos,PTS,3042767812,2022-01-06T16:54:55Z
"Robinson, Mitchell",MitchellRobinson,1.94,15.5,ny,bos,ARP,3042768172,2022-01-06T16:57:16Z
"Jackson Jr., Jaren",JarenJackson Jr.,1.84,18.5,mem,det,PTS,3042788266,2022-01-06T17:22:33Z
"Adams, Steven",StevenAdams,1.97,7.5,mem,det,PTS,3042788268,2022-01-06T17:22:34Z
"Diallo, Hamidou",HamidouDiallo,1.89,14.5,mem,det,PTS,3042788270,2022-01-06T17:22:34Z
"Bey, Saddiq",SaddiqBey,1.94,19.5,mem,det,PTS,3042788272,2022-01-06T17:22:34Z
"Cunningham, Cade",CadeCunningham,1.94,17.5,mem,det,PTS,3042788274,2022-01-06T17:22:34Z
"Morant, Ja",JaMorant,1.97,26.5,mem,det,PTS,3042788276,2022-01-06T17:22:34Z
"Hayes, Killian",KillianHayes,1.75,6.5,mem,det,PTS,3042788278,2022-01-06T17:22:34Z
"Jackson Jr., Jaren",JarenJackson Jr.,1.84,26.5,mem,det,ARP,3042788660,2022-01-06T17:32:15Z
"Adams, Steven",StevenAdams,1.97,21.5,mem,det,ARP,3042788662,2022-01-06T17:32:15Z
"Diallo, Hamidou",HamidouDiallo,1.84,22.5,mem,det,ARP,3042788664,2022-01-06T17:32:15Z
"Bey, Saddiq",SaddiqBey,1.94,28.5,mem,det,ARP,3042788666,2022-01-06T17:32:15Z
"Cunningham, Cade",CadeCunningham,1.89,29.5,mem,det,ARP,3042788668,2022-01-06T17:32:15Z
"Morant, Ja",JaMorant,1.84,39.5,mem,det,ARP,3042788670,2022-01-06T17:32:15Z
"Hayes, Killian",KillianHayes,1.94,13.5,mem,det,ARP,3042788672,2022-01-06T17:32:15Z
"Graham, Devonte'",Devonte'Graham,2.0,14.5,no,gs,PTS,3042679224,2022-01-06T15:01:04Z
"Jones, Herbert",HerbertJones,1.89,9.5,no,gs,PTS,3042679226,2022-01-06T15:01:04Z
"Valanciunas, Jonas",JonasValanciunas,1.89,17.5,no,gs,PTS,3042679230,2022-01-06T15:36:00Z
"Graham, Devonte'",Devonte'Graham,1.89,20.5,no,gs,ARP,3042679242,2022-01-06T15:02:53Z
"Jones, Herbert",HerbertJones,1.89,16.5,no,gs,ARP,3042679244,2022-01-06T15:02:53Z
"Ingram, Brandon",BrandonIngram,1.89,32.5,no,gs,ARP,3042679246,2022-01-06T15:02:53Z
"Valanciunas, Jonas",JonasValanciunas,1.99,31.5,no,gs,ARP,3042679248,2022-01-06T19:29:01Z
"Looney, Kevon",KevonLooney,1.79,6.5,no,gs,PTS,3042808977,2022-01-06T19:06:24Z
"Alexander-Walker, Nickeil",NickeilAlexander-Walker,1.84,11.5,no,gs,PTS,3042808979,2022-01-06T19:06:24Z
"Green, Draymond",DraymondGreen,1.79,8.5,no,gs,PTS,3042808981,2022-01-06T19:06:25Z
"Payton II, Gary",GaryPayton II,1.82,12.5,no,gs,PTS,3042808983,2022-01-06T19:06:25Z
"Hart, Josh",JoshHart,1.96,13.5,no,gs,PTS,3042808985,2022-01-06T19:06:25Z
"Wiggins, Andrew",AndrewWiggins,1.71,20.5,no,gs,PTS,3042808987,2022-01-06T19:06:25Z
"Johnson, Cameron",CameronJohnson,1.95,15.5,phx,lac,PTS,3042665300,2022-01-06T12:37:50Z
"Bridges, Mikal",MikalBridges,1.99,12.5,phx,lac,PTS,3042665302,2022-01-06T12:37:50Z
"Mann, Terance",TeranceMann,1.89,12.5,phx,lac,PTS,3042665304,2022-01-06T12:37:50Z
"Booker, Devin",DevinBooker,1.83,25.5,phx,lac,PTS,3042665306,2022-01-06T12:37:50Z
"Jackson, Reggie",ReggieJackson,2.0,17.5,phx,lac,PTS,3042665308,2022-01-06T12:37:50Z
"Paul, Chris",ChrisPaul,1.89,14.5,phx,lac,PTS,3042665310,2022-01-06T12:37:51Z
"Morris, Marcus",MarcusMorris,1.89,17.5,phx,lac,PTS,3042665312,2022-01-06T12:37:51Z
"Johnson, Cameron",CameronJohnson,1.85,22.5,phx,lac,ARP,3042666042,2022-01-06T13:02:39Z
"Bridges, Mikal",MikalBridges,1.89,18.5,phx,lac,ARP,3042666044,2022-01-06T13:02:39Z
"Mann, Terance",TeranceMann,1.89,20.5,phx,lac,ARP,3042666046,2022-01-06T13:02:39Z
"Booker, Devin",DevinBooker,1.83,35.5,phx,lac,ARP,3042666048,2022-01-06T13:02:39Z
"Jackson, Reggie",ReggieJackson,1.93,24.5,phx,lac,ARP,3042666050,2022-01-06T13:02:39Z
"Paul, Chris",ChrisPaul,1.83,29.5,phx,lac,ARP,3042666052,2022-01-06T13:02:39Z
"Morris, Marcus",MarcusMorris,1.89,26.5,phx,lac,ARP,3042666054,2022-01-06T13:02:39Z
"Smith, Jalen",JalenSmith,1.93,13.5,phx,lac,PTS,3042768371,2022-01-06T17:32:21Z
"Ibaka, Serge",SergeIbaka,1.82,8.5,phx,lac,PTS,3042768373,2022-01-06T17:04:27Z
"Smith, Jalen",JalenSmith,1.82,23.5,phx,lac,ARP,3042768477,2022-01-06T17:08:26Z
"Ibaka, Serge",SergeIbaka,1.89,16.5,phx,lac,ARP,3042768479,2022-01-06T17:08:26Z
"Poeltl, J.",J.Poeltl,2.0,12.5,phi,sa,PTS,3043023230,2022-01-07T11:31:22Z
"Murray, Dejounte",DejounteMurray,1.89,19.5,phi,sa,PTS,3043023232,2022-01-07T11:31:23Z
"Embiid, Joel",JoelEmbiid,1.89,29.5,phi,sa,PTS,3043023234,2022-01-07T11:31:23Z
"Curry, Seth",SethCurry,1.89,17.5,phi,sa,PTS,3043023236,2022-01-07T11:31:23Z
"Harris, Tobias",TobiasHarris,1.89,20.5,phi,sa,PTS,3043023238,2022-01-07T11:31:23Z
"Korkmaz, Furkan",FurkanKorkmaz,2.0,15.5,phi,sa,PTS,3043023242,2022-01-07T11:31:55Z
"Korkmaz, Furkan",FurkanKorkmaz,1.93,23.5,phi,sa,ARP,3043023266,2022-01-07T17:20:35Z
"Poeltl, J.",J.Poeltl,2.0,23.5,phi,sa,ARP,3043023268,2022-01-07T11:34:48Z
"Murray, Dejounte",DejounteMurray,1.7,35.5,phi,sa,ARP,3043023270,2022-01-07T16:44:20Z
"Embiid, Joel",JoelEmbiid,1.89,45.5,phi,sa,ARP,3043023272,2022-01-07T11:34:49Z
"Curry, Seth",SethCurry,1.83,25.5,phi,sa,ARP,3043023274,2022-01-07T13:16:56Z
"Harris, Tobias",TobiasHarris,1.89,32.5,phi,sa,ARP,3043023276,2022-01-07T11:34:49Z
"Antetokounmpo, Giannis",GiannisAntetokounmpo,1.79,30.5,bkn,mil,PTS,3042924482,2022-01-07T16:07:44Z
"Mills, Patty",PattyMills,1.98,14.5,bkn,mil,PTS,3042924484,2022-01-07T03:36:06Z
"Durant, Kevin",KevinDurant,1.89,30.5,bkn,mil,PTS,3042924486,2022-01-07T04:03:04Z
"Harden, James",JamesHarden,1.89,25.5,bkn,mil,PTS,3042924488,2022-01-07T03:36:06Z
"Portis, Bobby",BobbyPortis,1.79,14.5,bkn,mil,PTS,3042924492,2022-01-07T12:51:03Z
"Antetokounmpo, Giannis",GiannisAntetokounmpo,1.8,49.5,bkn,mil,ARP,3042924556,2022-01-07T03:42:54Z
"Mills, Patty",PattyMills,1.89,19.5,bkn,mil,ARP,3042924558,2022-01-07T03:42:54Z
"Durant, Kevin",KevinDurant,1.8,44.5,bkn,mil,ARP,3042924560,2022-01-07T03:42:54Z
"Portis, Bobby",BobbyPortis,1.98,24.5,bkn,mil,ARP,3042948680,2022-01-07T04:06:04Z
"Middleton, Khris",KhrisMiddleton,2.1,33.5,bkn,mil,ARP,3042948948,2022-01-07T17:41:22Z
"Middleton, Khris",KhrisMiddleton,1.89,22.5,bkn,mil,PTS,3042948952,2022-01-07T04:15:45Z
"Harden, James",JamesHarden,1.8,44.5,bkn,mil,ARP,3042948954,2022-01-07T04:16:55Z
"Gordon, Eric",EricGordon,1.89,14.5,hou,dal,PTS,3043095797,2022-01-07T14:41:19Z
"Brunson, Jalen",JalenBrunson,1.85,20.5,hou,dal,PTS,3043095799,2022-01-07T18:04:58Z
"Powell, Dwight",DwightPowell,1.83,9.5,hou,dal,PTS,3043095801,2022-01-07T15:56:23Z
"Kleber, Maximilian",MaximilianKleber,2.0,10.5,hou,dal,PTS,3043095803,2022-01-07T14:41:19Z
"Finney-Smith, Dorian",DorianFinney-Smith,1.89,13.5,hou,dal,PTS,3043095805,2022-01-07T14:41:19Z
"Wood, Christian",ChristianWood,2.0,18.5,hou,dal,PTS,3043095807,2022-01-07T14:41:20Z
"Green, Jalen",JalenGreen,1.79,15.5,hou,dal,PTS,3043095809,2022-01-07T14:41:20Z
"Porter Jr., Kevin",KevinPorter Jr.,1.89,14.5,hou,dal,PTS,3043095811,2022-01-07T14:41:20Z
"Tate, JaeSean",JaeSeanTate,1.79,12.5,hou,dal,PTS,3043095813,2022-01-07T14:41:20Z
"Gordon, Eric",EricGordon,1.89,19.5,hou,dal,ARP,3043095872,2022-01-07T14:44:44Z
"Brunson, Jalen",JalenBrunson,1.89,32.5,hou,dal,ARP,3043095874,2022-01-07T14:44:44Z
"Powell, Dwight",DwightPowell,1.79,17.5,hou,dal,ARP,3043095876,2022-01-07T14:44:44Z
"Kleber, Maximilian",MaximilianKleber,1.89,19.5,hou,dal,ARP,3043095878,2022-01-07T14:44:44Z
"Finney-Smith, Dorian",DorianFinney-Smith,1.79,21.5,hou,dal,ARP,3043095880,2022-01-07T14:44:44Z
"Wood, Christian",ChristianWood,1.89,31.5,hou,dal,ARP,3043095882,2022-01-07T14:44:44Z
"Green, Jalen",JalenGreen,1.89,21.5,hou,dal,ARP,3043095884,2022-01-07T14:44:45Z
"Porter Jr., Kevin",KevinPorter Jr.,1.89,24.5,hou,dal,ARP,3043095886,2022-01-07T14:44:45Z
"Tate, JaeSean",JaeSeanTate,1.89,21.5,hou,dal,ARP,3043095888,2022-01-07T14:44:45Z
"Vucevic, Nikola",NikolaVucevic,1.93,18.5,chi,wsh,PTS,3043058013,2022-01-07T12:43:59Z
"LaVine, Zach",ZachLaVine,1.89,24.5,chi,wsh,PTS,3043058015,2022-01-07T12:43:59Z
"Ball, Lonzo",LonzoBall,1.99,12.5,chi,wsh,PTS,3043058017,2022-01-07T12:43:59Z
"DeRozan, DeMar",DeMarDeRozan,1.89,25.5,chi,wsh,PTS,3043058019,2022-01-07T12:43:59Z
"Vucevic, Nikola",NikolaVucevic,1.79,34.5,chi,wsh,ARP,3043058096,2022-01-07T12:51:40Z
"Ball, Lonzo",LonzoBall,1.85,22.5,chi,wsh,ARP,3043058100,2022-01-07T12:51:40Z
"DeRozan, DeMar",DeMarDeRozan,1.79,35.5,chi,wsh,ARP,3043058102,2022-01-07T12:51:40Z
"LaVine, Zach",ZachLaVine,1.93,33.5,chi,wsh,ARP,3043058543,2022-01-07T18:18:03Z
"Towns, Karl-Anthony",Karl-AnthonyTowns,1.89,23.5,okc,min,PTS,3043104008,2022-01-07T14:59:16Z
"Gilgeous-Alexander, Shai",ShaiGilgeous-Alexander,1.89,24.5,okc,min,PTS,3043104010,2022-01-07T14:59:16Z
"Russell, D'Angelo",D'AngeloRussell,1.89,17.5,okc,min,PTS,3043104012,2022-01-07T14:59:16Z
"Edwards, Anthony",AnthonyEdwards,1.99,21.5,okc,min,PTS,3043104014,2022-01-07T15:40:47Z
"Robinson-Earl, Jeremiah",JeremiahRobinson-Earl,1.79,7.5,okc,min,PTS,3043104016,2022-01-07T14:59:17Z
"Beverley, Patrick",PatrickBeverley,1.79,9.5,okc,min,PTS,3043104018,2022-01-07T14:59:17Z
"Vanderbilt, Jarred",JarredVanderbilt,1.89,6.5,okc,min,PTS,3043104022,2022-01-07T14:59:17Z
"Towns, Karl-Anthony",Karl-AnthonyTowns,1.89,36.5,okc,min,ARP,3043104144,2022-01-07T15:03:04Z
"Gilgeous-Alexander, Shai",ShaiGilgeous-Alexander,1.89,34.5,okc,min,ARP,3043104146,2022-01-07T15:03:04Z
"Russell, D'Angelo",D'AngeloRussell,1.89,27.5,okc,min,ARP,3043104148,2022-01-07T15:03:04Z
"Edwards, Anthony",AnthonyEdwards,1.89,29.5,okc,min,ARP,3043104152,2022-01-07T15:03:04Z
"Robinson-Earl, Jeremiah",JeremiahRobinson-Earl,1.89,14.5,okc,min,ARP,3043104154,2022-01-07T15:03:05Z
"Beverley, Patrick",PatrickBeverley,1.89,19.5,okc,min,ARP,3043104156,2022-01-07T15:03:05Z
"Giddey, Josh",JoshGiddey,1.89,29.5,okc,min,ARP,3043104158,2022-01-07T15:03:05Z
"Vanderbilt, Jarred",JarredVanderbilt,1.89,17.5,okc,min,ARP,3043104160,2022-01-07T15:03:05Z
"Dort, Luguentz",LuguentzDort,1.79,16.5,okc,min,PTS,3043104843,2022-01-07T15:36:21Z
"Dort, Luguentz",LuguentzDort,2.0,23.5,okc,min,ARP,3043104859,2022-01-07T15:37:11Z
"Giddey, Josh",JoshGiddey,1.89,13.5,okc,min,PTS,3043169802,2022-01-07T17:25:15Z
"Bagley III, Marvin",MarvinBagley III,1.89,10.5,den,sac,PTS,3043147642,2022-01-07T17:13:58Z
"Jokic, Nikola",NikolaJokic,2.0,27.5,den,sac,PTS,3043147644,2022-01-07T17:13:58Z
"Barton, Will",WillBarton,1.89,16.5,den,sac,PTS,3043147646,2022-01-07T17:13:59Z
"Gordon, Aaron",AaronGordon,1.89,13.5,den,sac,PTS,3043147648,2022-01-07T17:13:59Z
"Fox, De'Aaron",De'AaronFox,2.0,22.5,den,sac,PTS,3043147650,2022-01-07T17:13:59Z
"Barnes, Harrison",HarrisonBarnes,1.89,13.5,den,sac,PTS,3043147652,2022-01-07T17:13:59Z
"Haliburton, Tyrese",TyreseHaliburton,1.89,14.5,den,sac,PTS,3043147654,2022-01-07T17:13:59Z
"Jones, Damian",DamianJones,1.89,9.5,den,sac,PTS,3043147656,2022-01-07T17:13:59Z
"Bagley III, Marvin",MarvinBagley III,1.89,18.5,den,sac,ARP,3043147752,2022-01-07T17:17:19Z
"Jokic, Nikola",NikolaJokic,2.0,49.5,den,sac,ARP,3043147754,2022-01-07T17:17:19Z
"Barton, Will",WillBarton,1.89,25.5,den,sac,ARP,3043147756,2022-01-07T17:17:19Z
"Gordon, Aaron",AaronGordon,1.89,21.5,den,sac,ARP,3043147758,2022-01-07T17:17:19Z
"Fox, De'Aaron",De'AaronFox,1.89,31.5,den,sac,ARP,3043147760,2022-01-07T17:17:19Z
"Barnes, Harrison",HarrisonBarnes,2.0,21.5,den,sac,ARP,3043147762,2022-01-07T17:17:19Z
"Haliburton, Tyrese",TyreseHaliburton,1.89,26.5,den,sac,ARP,3043147764,2022-01-07T17:17:19Z
"Jones, Damian",DamianJones,1.89,17.5,den,sac,ARP,3043147766,2022-01-07T17:17:19Z
"Covington, Robert",RobertCovington,1.89,8.5,por,cle,PTS,3042924921,2022-01-07T03:51:25Z
"Simons, Anfernee",AnferneeSimons,1.89,20.5,por,cle,PTS,3042924923,2022-01-07T03:51:25Z
"Nurkic, Jusuf",JusufNurkic,1.8,16.5,por,cle,PTS,3042924925,2022-01-07T03:51:26Z
"Allen, Jarrett",JarrettAllen,1.83,17.5,por,cle,PTS,3042924927,2022-01-07T18:15:02Z
"Little, Nassir",NassirLittle,1.89,12.5,por,cle,PTS,3042924931,2022-01-07T03:51:26Z
"Mobley, Evan",EvanMobley,1.85,15.5,por,cle,PTS,3042924933,2022-01-07T15:45:11Z
"Powell, Norman",NormanPowell,1.89,23.5,por,cle,PTS,3042924935,2022-01-07T03:51:27Z
"Markkanen, Lauri",LauriMarkkanen,1.89,13.5,por,cle,PTS,3042924941,2022-01-07T03:53:07Z
"Covington, Robert",RobertCovington,1.98,16.5,por,cle,ARP,3042925130,2022-01-07T04:00:06Z
"Simons, Anfernee",AnferneeSimons,1.98,29.5,por,cle,ARP,3042925132,2022-01-07T04:00:06Z
"Nurkic, Jusuf",JusufNurkic,1.89,32.5,por,cle,ARP,3042925134,2022-01-07T04:00:06Z
"Allen, Jarrett",JarrettAllen,1.89,29.5,por,cle,ARP,3042925136,2022-01-07T04:00:06Z
"Garland, Darius",DariusGarland,1.89,31.5,por,cle,ARP,3042925138,2022-01-07T17:43:41Z
"Little, Nassir",NassirLittle,1.89,21.5,por,cle,ARP,3042925140,2022-01-07T04:00:06Z
"Mobley, Evan",EvanMobley,1.89,25.5,por,cle,ARP,3042925142,2022-01-07T04:00:06Z
"Markkanen, Lauri",LauriMarkkanen,1.89,20.5,por,cle,ARP,3042925144,2022-01-07T04:00:06Z
"Powell, Norman",NormanPowell,1.8,30.5,por,cle,ARP,3042925146,2022-01-07T04:00:07Z
"Garland, Darius",DariusGarland,1.93,20.5,por,cle,PTS,3043156963,2022-01-07T17:44:32Z
"Bradley, A.",A.Bradley,1.89,7.5,lal,atl,PTS,3042924574,2022-01-07T03:45:20Z
"James, LeBron",LeBronJames,1.87,30.5,lal,atl,PTS,3042924576,2022-01-07T17:04:36Z
"Monk, Malik",MalikMonk,1.79,16.5,lal,atl,PTS,3042924578,2022-01-07T17:33:51Z
"Westbrook, Russell",RussellWestbrook,1.89,20.5,lal,atl,PTS,3042924580,2022-01-07T03:45:20Z
"James, LeBron",LeBronJames,1.89,46.5,lal,atl,ARP,3042924670,2022-01-07T03:49:05Z
"Monk, Malik",MalikMonk,1.89,22.5,lal,atl,ARP,3042924672,2022-01-07T03:49:05Z
"Westbrook, Russell",RussellWestbrook,1.8,37.5,lal,atl,ARP,3042924674,2022-01-07T03:49:05Z
"Morris, Marcus",MarcusMorris,1.88,23.5,lac,mem,PTS,3043700811,2022-01-08T20:32:08Z
"Jackson, Reggie",ReggieJackson,1.88,22.5,lac,mem,PTS,3043700915,2022-01-08T20:34:49Z
"Bane, Desmond",DesmondBane,1.88,22.5,lac,mem,PTS,3043717386,2022-01-08T21:16:24Z
"Jackson Jr., Jaren",JarenJackson Jr.,1.88,27.5,lac,mem,PTS,3043718366,2022-01-08T21:31:53Z
"Bey, Saddiq",SaddiqBey,1.89,18.5,det,orl,PTS,3043350990,2022-01-08T07:20:33Z
"Stewart, Isaiah",IsaiahStewart,1.98,8.5,det,orl,PTS,3043350992,2022-01-08T07:20:33Z
"Cunningham, Cade",CadeCunningham,1.89,18.5,det,orl,PTS,3043350994,2022-01-08T07:20:33Z
"Hayes, Killian",KillianHayes,1.75,6.5,det,orl,PTS,3043350996,2022-01-08T07:21:11Z
"Bey, Saddiq",SaddiqBey,1.89,26.5,det,orl,ARP,3043351039,2022-01-08T07:30:11Z
"Stewart, Isaiah",IsaiahStewart,2.0,17.5,det,orl,ARP,3043351041,2022-01-08T07:30:11Z
"Cunningham, Cade",CadeCunningham,1.89,30.5,det,orl,ARP,3043351043,2022-01-08T07:30:11Z
"Hayes, Killian",KillianHayes,1.89,13.5,det,orl,ARP,3043351045,2022-01-08T07:30:11Z
"Rozier, Terry",TerryRozier,2.0,18.5,cha,mil,PTS,3043326735,2022-01-08T07:14:12Z
"Rozier, Terry",TerryRozier,2.02,26.5,cha,mil,ARP,3043326839,2022-01-08T19:00:33Z
"Antetokounmpo, Giannis",GiannisAntetokounmpo,1.89,30.5,cha,mil,PTS,3043580741,2022-01-08T16:11:45Z
"Middleton, Khris",KhrisMiddleton,1.7,20.5,cha,mil,PTS,3043580743,2022-01-08T16:53:50Z
"Antetokounmpo, Giannis",GiannisAntetokounmpo,1.85,49.5,cha,mil,ARP,3043581565,2022-01-08T16:19:41Z
"Middleton, Khris",KhrisMiddleton,1.89,33.5,cha,mil,ARP,3043581567,2022-01-08T18:58:08Z
"Nwora, Jordan",JordanNwora,1.89,22.5,cha,mil,ARP,3043581569,2022-01-08T16:19:41Z
"Matthews, Wesley",WesleyMatthews,1.93,13.5,cha,mil,ARP,3043581571,2022-01-08T16:19:41Z
"Portis, Bobby",BobbyPortis,1.89,27.5,cha,mil,ARP,3043581573,2022-01-08T18:57:07Z
"Hayward, Gordon",GordonHayward,1.8,24.5,cha,mil,ARP,3043638043,2022-01-08T18:59:36Z
"Hayward, Gordon",GordonHayward,1.94,16.5,cha,mil,PTS,3043638087,2022-01-08T17:49:59Z
"Ball, LaMelo",LaMeloBall,1.89,19.5,cha,mil,PTS,3043640828,2022-01-08T18:21:43Z
"Ball, LaMelo",LaMeloBall,1.8,32.5,cha,mil,ARP,3043640881,2022-01-08T18:24:30Z
"Bridges, Miles",MilesBridges,1.84,16.5,cha,mil,PTS,3043683125,2022-01-08T19:28:31Z
"Bridges, Miles",MilesBridges,1.89,27.5,cha,mil,ARP,3043683249,2022-01-08T19:29:11Z
"Nwora, Jordan",JordanNwora,1.89,14.5,cha,mil,PTS,3043698163,2022-01-08T20:10:36Z
"Portis, Bobby",BobbyPortis,1.89,16.5,cha,mil,PTS,3043698165,2022-01-08T20:10:36Z
"Brown, J.",J.Brown,1.83,22.5,bos,ny,PTS,3043333518,2022-01-08T11:48:23Z
"Horford, Al",AlHorford,1.89,9.5,bos,ny,PTS,3043333520,2022-01-08T07:32:51Z
"Randle, Julius",JuliusRandle,1.83,21.5,bos,ny,PTS,3043333522,2022-01-08T18:37:11Z
"Tatum, Jayson",JaysonTatum,1.89,25.5,bos,ny,PTS,3043333524,2022-01-08T07:32:51Z
"Smart, Marcus",MarcusSmart,1.85,11.5,bos,ny,PTS,3043333526,2022-01-08T09:43:58Z
"Williams, Robert",RobertWilliams,1.89,8.5,bos,ny,PTS,3043360343,2022-01-08T07:37:15Z
"Brown, J.",J.Brown,1.89,31.5,bos,ny,ARP,3043360397,2022-01-08T07:39:49Z
"Horford, Al",AlHorford,1.89,19.5,bos,ny,ARP,3043360399,2022-01-08T07:39:49Z
"Randle, Julius",JuliusRandle,1.89,35.5,bos,ny,ARP,3043360401,2022-01-08T07:39:49Z
"Williams, Robert",RobertWilliams,1.89,19.5,bos,ny,ARP,3043360403,2022-01-08T07:39:49Z
"Tatum, Jayson",JaysonTatum,1.89,37.5,bos,ny,ARP,3043360405,2022-01-08T07:39:49Z
"Smart, Marcus",MarcusSmart,1.98,20.5,bos,ny,ARP,3043360407,2022-01-08T07:39:49Z
"Bridges, Mikal",MikalBridges,1.98,11.5,phx,mia,PTS,3043351096,2022-01-08T07:40:53Z
"Booker, Devin",DevinBooker,1.89,24.5,phx,mia,PTS,3043351098,2022-01-08T07:40:53Z
"Paul, Chris",ChrisPaul,2.0,14.5,phx,mia,PTS,3043351100,2022-01-08T07:40:53Z
"Bridges, Mikal",MikalBridges,1.8,16.5,phx,mia,ARP,3043351132,2022-01-08T07:43:41Z
"Booker, Devin",DevinBooker,1.8,33.5,phx,mia,ARP,3043351134,2022-01-08T07:43:42Z
"Paul, Chris",ChrisPaul,1.98,29.5,phx,mia,ARP,3043351136,2022-01-08T07:43:42Z
"Ayton, Deandre",DeandreAyton,1.89,14.5,phx,mia,PTS,3043614368,2022-01-08T19:17:29Z
